idSeasonType,dateGame,timeEasternGame,idGame,yearSeason,slugTeamAway,slugTeamHome,slugGame,idStageGame,slugTeams,idGameStatus,hasExtendedStatus,isUnknownStartTime,datetimeGame,dateSlugGame,hasBuzzerBeater,urlNBAGameBook,quarterMaxPlayed,maxQuartersRegular,hasOvertime,countOTQuarters,isComplete,idTeamHome,nameTeamHome,scoreHome,isWinnerHome,isLoserHome,idTeamAway,nameTeamAway,scoreAway,isWinnerAway,isLoserAway,descriptionGame
0,2021-10-23,FALSE,22100029,2022,DAL,TOR,0022100029,2,DALTOR,3,0,FALSE,2021-10-23T23:30:00Z,20211023,7:30 PM ET,https://data.nba.net/prod/v1/20211023/20211023_Book.pdf,4,4,FALSE,0,TRUE,1610612761,Toronto Raptors,95,1,2,1610612742,Dallas Mavericks,103,1,1,NA
0,2021-10-23,FALSE,22100030,2022,DET,CHI,0022100030,2,DETCHI,3,0,FALSE,2021-10-24T00:00:00Z,20211023,8:00 PM ET,https://data.nba.net/prod/v1/20211023/20211023_Book.pdf,4,4,FALSE,0,TRUE,1610612741,Chicago Bulls,97,3,0,1610612765,Detroit Pistons,82,0,2,NA
0,2021-10-23,FALSE,22100031,2022,NOP,MIN,0022100031,2,NOPMIN,3,0,FALSE,2021-10-24T00:00:00Z,20211023,8:00 PM ET,https://data.nba.net/prod/v1/20211023/20211023_Book.pdf,4,4,FALSE,0,TRUE,1610612750,Minnesota Timberwolves,96,2,0,1610612740,New Orleans Pelicans,89,0,3,NA
0,2021-10-23,FALSE,22100032,2022,MIL,SAS,0022100032,2,MILSAS,3,0,FALSE,2021-10-24T00:30:00Z,20211023,8:30 PM ET,https://data.nba.net/prod/v1/20211023/20211023_Book.pdf,4,4,FALSE,0,TRUE,1610612759,San Antonio Spurs,111,1,2,1610612749,Milwaukee Bucks,121,2,1,NA
0,2021-10-23,FALSE,22100033,2022,PHX,POR,0022100033,2,PHXPOR,3,0,FALSE,2021-10-24T02:00:00Z,20211023,10:00 PM ET,https://data.nba.net/prod/v1/20211023/20211023_Book.pdf,4,4,FALSE,0,TRUE,1610612757,Portland Trail Blazers,134,1,1,1610612756,Phoenix Suns,105,1,2,NA
0,2021-10-23,FALSE,22100034,2022,MEM,LAC,0022100034,2,MEMLAC,3,0,FALSE,2021-10-24T02:30:00Z,20211023,10:30 PM ET,https://data.nba.net/prod/v1/20211023/20211023_Book.pdf,4,4,FALSE,0,TRUE,1610612746,Los Angeles Clippers,114,0,2,1610612763,Memphis Grizzlies,120,2,0,NA
0,2021-10-24,FALSE,22100035,2022,CHA,BKN,0022100035,2,CHABKN,3,0,FALSE,2021-10-24T20:00:00Z,20211024,4:00 PM ET,https://data.nba.net/prod/v1/20211024/20211024_Book.pdf,4,4,FALSE,0,TRUE,1610612751,Brooklyn Nets,95,1,2,1610612766,Charlotte Hornets,111,3,0,NA
0,2021-10-24,FALSE,22100036,2022,ORL,NYK,0022100036,2,ORLNYK,3,0,FALSE,2021-10-24T23:00:00Z,20211024,7:00 PM ET,https://data.nba.net/prod/v1/20211024/20211024_Book.pdf,4,4,FALSE,0,TRUE,1610612752,New York Knicks,104,2,1,1610612753,Orlando Magic,110,1,2,NA
0,2021-10-24,FALSE,22100037,2022,BOS,HOU,0022100037,2,BOSHOU,3,0,FALSE,2021-10-24T23:00:00Z,20211024,7:00 PM ET,https://data.nba.net/prod/v1/20211024/20211024_Book.pdf,4,4,FALSE,0,TRUE,1610612745,Houston Rockets,97,1,2,1610612738,Boston Celtics,107,1,2,NA
0,2021-10-24,FALSE,22100038,2022,PHI,OKC,0022100038,2,PHIOKC,3,0,FALSE,2021-10-24T23:00:00Z,20211024,7:00 PM ET,https://data.nba.net/prod/v1/20211024/20211024_Book.pdf,4,4,FALSE,0,TRUE,1610612760,Oklahoma City Thunder,103,0,3,1610612755,Philadelphia 76ers,115,2,1,NA
0,2021-10-24,FALSE,22100039,2022,GSW,SAC,0022100039,2,GSWSAC,3,0,FALSE,2021-10-25T01:00:00Z,20211024,9:00 PM ET,https://data.nba.net/prod/v1/20211024/20211024_Book.pdf,4,4,FALSE,0,TRUE,1610612758,Sacramento Kings,107,1,2,1610612744,Golden State Warriors,119,3,0,NA
0,2021-10-24,FALSE,22100040,2022,MEM,LAL,0022100040,2,MEMLAL,3,0,FALSE,2021-10-25T01:30:00Z,20211024,9:30 PM ET,https://data.nba.net/prod/v1/20211024/20211024_Book.pdf,4,4,FALSE,0,TRUE,1610612747,Los Angeles Lakers,121,1,2,1610612763,Memphis Grizzlies,118,2,1,NA
0,2021-10-25,FALSE,22100041,2022,BOS,CHA,0022100041,2,BOSCHA,3,0,FALSE,2021-10-25T23:00:00Z,20211025,7:00 PM ET,https://data.nba.net/prod/v1/20211025/20211025_Book.pdf,5,4,TRUE,1,TRUE,1610612766,Charlotte Hornets,129,3,1,1610612738,Boston Celtics,140,2,2,NA
0,2021-10-25,FALSE,22100042,2022,MIL,IND,0022100042,2,MILIND,3,0,FALSE,2021-10-25T23:00:00Z,20211025,7:00 PM ET,https://data.nba.net/prod/v1/20211025/20211025_Book.pdf,4,4,FALSE,0,TRUE,1610612754,Indiana Pacers,109,1,3,1610612749,Milwaukee Bucks,119,3,1,NA
0,2021-10-25,FALSE,22100043,2022,DET,ATL,0022100043,2,DETATL,3,0,FALSE,2021-10-25T23:30:00Z,20211025,7:30 PM ET,https://data.nba.net/prod/v1/20211025/20211025_Book.pdf,4,4,FALSE,0,TRUE,1610612737,Atlanta Hawks,122,2,1,1610612765,Detroit Pistons,104,0,3,NA
0,2021-10-25,FALSE,22100044,2022,WAS,BKN,0022100044,2,WASBKN,3,0,FALSE,2021-10-25T23:30:00Z,20211025,7:30 PM ET,https://data.nba.net/prod/v1/20211025/20211025_Book.pdf,4,4,FALSE,0,TRUE,1610612751,Brooklyn Nets,104,2,2,1610612764,Washington Wizards,90,2,1,NA
0,2021-10-25,FALSE,22100045,2022,ORL,MIA,0022100045,2,ORLMIA,3,0,FALSE,2021-10-25T23:30:00Z,20211025,7:30 PM ET,https://data.nba.net/prod/v1/20211025/20211025_Book.pdf,4,4,FALSE,0,TRUE,1610612748,Miami Heat,107,2,1,1610612753,Orlando Magic,90,1,3,NA
0,2021-10-25,FALSE,22100046,2022,CHI,TOR,0022100046,2,CHITOR,3,0,FALSE,2021-10-25T23:30:00Z,20211025,7:30 PM ET,https://data.nba.net/prod/v1/20211025/20211025_Book.pdf,4,4,FALSE,0,TRUE,1610612761,Toronto Raptors,108,1,3,1610612741,Chicago Bulls,111,4,0,NA
0,2021-10-25,FALSE,22100047,2022,NOP,MIN,0022100047,2,NOPMIN,3,0,FALSE,2021-10-26T00:00:00Z,20211025,8:00 PM ET,https://data.nba.net/prod/v1/20211025/20211025_Book.pdf,4,4,FALSE,0,TRUE,1610612750,Minnesota Timberwolves,98,2,1,1610612740,New Orleans Pelicans,107,1,3,NA
